pid,meta_class,meta_town_code,meta_nbhd,meta_certified_est_bldg,meta_certified_est_land,meta_cdu,meta_deed_type,char_hd_sf,char_age,char_apts,char_ext_wall,char_roof_cnst,char_rooms,char_beds,char_bsmt,char_bsmt_fin,char_heat,char_oheat,char_air,char_frpl,char_attic_type,char_fbath,char_hbath,char_tp_plan,char_tp_dsgn,char_cnst_qlty,char_site,char_gar1_size,char_gar1_cnst,char_gar1_att,char_gar1_area,char_ot_impr,char_bldg_sf,char_repair_cnd,char_use,char_type_resd,char_attic_fnsh,char_renovation,char_porch,geo_property_city,geo_property_zip,geo_tract_pop,geo_white_perc,geo_black_perc,geo_asian_perc,geo_his_perc,geo_other_perc,geo_fips,geo_municipality,geo_ohare_noise,geo_floodplain,geo_fs_flood_factor,geo_fs_flood_risk_direction,geo_withinmr100,geo_withinmr101300,geo_school_elem_district,geo_school_hs_district,econ_tax_rate,econ_midincome,ind_large_home,ind_garage,ind_arms_length
3560,203,71,71010,340880,50620,NA,W,3750,67,NA,2,1,8,4,1,1,1,5,1,0,1,4,0,2,1,2,2,3,1,2,2,0,1480,2,1,5,1,1,1,CHICAGO,60646,5367,0.6625675423886715,0.01024781069498789,0.08384572386808273,0.22023476802683065,0.04620831004285448,14000,Chicago,0,0,1,0,0,0,HITCH,TAFT HS,6.894,79122,FALSE,TRUE,TRUE
3561,211,73,73041,36270,56160,NA,W,1170,110,2,1,2,9,4,4,3,1,5,2,0,3,2,0,2,2,2,2,7,NA,NA,NA,0,1788,2,2,2,NA,NA,NA,CHICAGO,60618,5431,0.8191861535628797,0.0117842018044559,0.03664150248573007,0.07899097772049346,0.102191125023016,14000,Chicago,0,0,1,0,0,0,COONLEY,AMUNDSEN HS,6.89,85671,FALSE,FALSE,TRUE
3562,203,32,32120,35210,23400,NA,W,7200,65,NA,3,1,5,3,2,3,1,5,2,0,1,1,1,2,2,2,2,1,1,1,2,0,1349,2,1,5,1,NA,NA,PARK FOREST,60466,3494,0.20377790497996565,0.6499713795077275,0.00543789353176874,0.08929593589009731,0.1001717229536348,57732,Park Forest,0,0,1,0,0,0,SCHOOL DISTRICT 163,RICH TOWNSHIP HIGH SCHOOL  227,37.326,96607,FALSE,TRUE,TRUE
3563,203,20,20040,248100,64040,NA,T,7535,53,NA,2,1,6,4,3,1,1,5,1,1,3,3,1,2,2,2,2,3,1,1,2,0,1659,2,1,1,NA,NA,NA,PARK RIDGE,60068,1983,0.9470499243570348,0.00100857286938981,0.01059001512859304,0.03429147755925366,0.01412002017145738,57875,Park Ridge,1,0,1,0,0,0,SCHOOL DISTRICT C C  64,MAINE TOWNSHIP HIGH SCHOOL  207,9.116,115417,FALSE,TRUE,TRUE
3564,211,76,76030,141520,130940,NA,W,2976,127,2,1,1,8,4,1,3,1,2,2,0,3,2,0,2,2,2,2,7,NA,NA,NA,0,1720,2,2,2,NA,NA,1,CHICAGO,60609,4419,0.4804254356189183,0.04254356189183073,0.20592894319981897,0.2572980312287848,0.02760805612129441,14000,Chicago,0,0,1,0,0,0,MCCLELLAN,TILDEN HS,6.89,62536,FALSE,FALSE,TRUE
3565,205,20,20070,244450,32620,NA,W,3955,80,NA,2,1,6,3,3,3,1,5,2,0,2,1,1,NA,NA,2,2,7,NA,NA,NA,0,1193,2,1,2,3,NA,NA,ELMWOOD PARK,60707,4125,0.7832727272727272,0.02327272727272727,0.06642424242424243,0.11272727272727272,0.0286060606060606,23724,Elmwood Park,0,0,1,0,0,0,SCHOOL DISTRICT UNIT  401,SCHOOL DISTRICT UNIT  401,10.001,80208,FALSE,FALSE,TRUE
3566,211,77,77091,74350,53050,NA,W,4515,110,3,2,2,14,6,1,2,1,5,2,0,3,3,0,2,NA,2,2,1,1,2,2,0,2808,2,2,2,NA,NA,1,CHICAGO,60623,2203,0.04085338175215615,0.9373581479800271,4.539264639128462e-4,0.02133454380390376,0,14000,Chicago,0,0,1,0,0,0,MASON,INFINITY HS,6.913,31083,FALSE,TRUE,TRUE
3567,211,71,71081,316590,60070,NA,W,4143,96,2,2,2,12,6,1,3,1,5,2,0,3,2,0,2,2,2,2,3,1,2,2,0,2709,2,2,2,NA,NA,1,CHICAGO,60625,2927,0.2217287324906047,0.06115476597198496,0.21387085753331056,0.48821318756405874,0.02869832593098736,14000,Chicago,0,0,1,0,0,0,HAUGAN,ROOSEVELT HS,6.901516611295682,48077,FALSE,TRUE,TRUE
3568,203,72,72110,87850,33660,NA,W,3960,98,NA,2,1,5,2,1,3,1,5,2,0,1,1,0,2,2,2,2,3,1,2,2,0,1085,2,1,1,3,NA,1,CHICAGO,60629,4720,0.0614406779661017,0.07966101694915254,0.00381355932203389,0.8550847457627119,0,14000,Chicago,0,0,1,0,0,0,EBERHART,HUBBARD HS,6.934,39137,FALSE,TRUE,TRUE
3569,278,23,23093,1093700,157500,NA,W,7875,5,NA,1,1,13,5,3,1,1,5,1,1,3,4,1,2,2,2,2,3,1,1,1,0,3185,2,1,2,NA,NA,NA,WILMETTE,60091,5216,0.7772239263803681,0.00172546012269938,0.17561349693251535,0.01974693251533742,0.04946319018404908,82075,Wilmette,0,0,1,0,0,0,SCH DISTRICT 39,NEW TRIER TOWNSHIP HIGH SCHOOL  203,7.823,113299,FALSE,TRUE,TRUE
3570,295,28,28015,187840,66580,NA,W,6053,7,NA,3,1,5,2,1,3,1,5,1,1,3,2,1,2,1,2,2,3,3,1,2,0,1883,2,1,2,NA,NA,NA,ORLAND PARK,60467,8884,0.8615488518685277,0.01260693381359747,0.04558757316524088,0.05571814497973886,0.04907699234579019,NA,NA,0,0,1,0,0,1,SCHOOL DISTRICT  135,CONSOLIDATED HIGH SCHOOL  230,8.518,105942,FALSE,TRUE,TRUE
3571,206,71,71371,300960,39060,NA,T,3125,97,NA,1,1,10,4,1,3,1,5,2,0,2,2,0,2,2,2,2,3,1,2,2,0,2244,2,1,2,3,NA,NA,CHICAGO,60634,1881,0.5055821371610846,0.04199893673577884,0.02870813397129186,0.4237107921318448,0,14000,Chicago,0,0,1,0,1,0,DEVER,STEINMETZ COLLEGE PREP HS,6.894,63438,FALSE,TRUE,TRUE
3572,205,27,27050,311740,31500,NA,O,3150,98,NA,4,1,6,3,1,3,1,5,2,0,2,1,0,2,NA,2,2,3,1,2,2,0,1448,2,1,2,3,NA,1,OAK PARK,60304,4579,0.7521292858702774,0.11203319502074688,0.03843633981218607,0.0670452063769382,0.06071194583970299,54885,Oak Park,0,0,7,1,0,0,SCHOOL DISTRICT  97,CONSOLIDATED HIGH SCHOOL  200,13.157,111607,FALSE,TRUE,TRUE
3573,203,23,23092,262910,140700,NA,W,6700,66,NA,2,1,5,3,1,3,1,5,1,1,3,1,1,NA,NA,2,2,3,1,2,2,0,1199,2,1,1,NA,NA,NA,WILMETTE,60091,4861,0.8543509565932935,0.00761160255091545,0.08331619008434478,0.02962353425221148,0.05019543303846945,82075,Wilmette,0,0,3,1,0,0,SCH DISTRICT 39,NEW TRIER TOWNSHIP HIGH SCHOOL  203,7.823,196371,FALSE,TRUE,TRUE
3574,295,75,75031,139090,47000,NA,W,1343,56,NA,2,1,6,3,3,1,1,5,2,0,3,1,1,2,NA,2,2,7,NA,NA,NA,0,1320,2,1,2,NA,NA,NA,CHICAGO,60626,5096,0.30416012558869704,0.23233908948194665,0.07790423861852433,0.3575353218210361,0.05612244897959184,14000,Chicago,0,0,1,0,0,0,NEW FIELD,SULLIVAN HS,6.857803738317757,41161,FALSE,FALSE,TRUE
3575,203,37,37181,70330,22120,NA,W,5900,66,NA,3,1,5,3,2,3,1,5,1,0,2,1,0,NA,NA,2,2,2,1,2,2,0,1129,2,1,1,3,NA,NA,LANSING,60438,5150,0.44427184466019415,0.3530097087378641,5.825242718446602e-4,0.1716504854368932,0.05844660194174757,42028,Lansing,0,0,1,0,0,0,SCHOOL DISTRICT 158,THORNTON TWP FRACTIONAL HIGH SCHOOL 215,19.524,43429,FALSE,TRUE,TRUE
3576,203,31,31080,144960,43140,NA,W,11505,63,NA,2,1,7,4,4,3,1,5,1,0,2,1,0,NA,NA,2,2,3,3,1,2,0,1160,2,1,1,3,NA,NA,BERKELEY,60163,5327,0.31124460296602213,0.28177210437394407,0.0321006194856392,0.358550779050122,0.02459170264689318,05404,Berkeley,0,0,1,0,0,0,SCHOOL DISTRICT 87,PROVISO TOWNSHIP HIGH SCHOOL 209,14.535,60857,FALSE,TRUE,TRUE
3577,203,31,31104,190030,51580,NA,W,8598,60,NA,3,1,6,4,1,1,1,5,1,0,3,2,1,NA,NA,2,2,3,1,2,2,0,1410,2,1,1,NA,NA,NA,WESTCHESTER,60154,5569,0.664571736397917,0.07739270964266474,0.059974860836775,0.192853295026037,0.01041479619321242,80047,Westchester,0,0,1,0,0,0,SCHOOL DISTRICT 92 1/2,PROVISO TOWNSHIP HIGH SCHOOL 209,9.688,85958,FALSE,TRUE,TRUE
3578,202,37,37061,28390,10410,NA,T,2975,117,NA,1,1,6,3,4,3,1,5,2,0,2,1,0,NA,NA,2,2,1,1,2,2,0,800,2,1,1,3,NA,NA,CALUMET CITY,60409,6780,0.15206489675516224,0.6339233038348082,0.00191740412979351,0.2019174041297935,0.02035398230088495,10487,Calumet City,0,0,6,1,0,0,SCHOOL DISTRICT 156,THORNTON TWP FRACTIONAL HIGH SCHOOL 215,24.795,47390,FALSE,TRUE,TRUE
3579,202,32,32045,29140,26550,NA,O,10620,66,NA,1,1,4,2,1,3,1,5,1,0,3,1,0,2,NA,2,2,2,1,2,2,0,884,2,1,1,NA,NA,NA,RICHTON PARK,60471,5380,0.12843866171003718,0.812639405204461,0.02973977695167286,0.02304832713754646,0.01226765799256505,63706,Richton Park,0,0,1,0,0,0,SCHOOL DISTRICT 162,RICH TOWNSHIP HIGH SCHOOL  227,18.063,49719,FALSE,TRUE,TRUE
3580,278,21,21200,213460,94410,NA,O,7553,1,NA,1,1,7,4,1,3,1,5,1,1,2,2,1,2,1,2,2,3,1,1,1,0,3082,2,1,2,1,NA,NA,WESTERN SPRINGS,60558,7043,0.8795967627431492,0.01050688627005537,0.06119551327559278,0.03507028255004969,0.02456339627999432,80242,Western Springs,0,0,1,0,0,0,SCHOOL DISTRICT  106,LYONS TOWNSHIP HIGH SCHOOL  204,8.435,100339,FALSE,TRUE,TRUE
3581,208,73,73093,1670500,248830,NA,W,3456,12,NA,2,2,12,5,3,1,1,5,1,3,3,5,1,2,2,2,2,3,2,1,1,0,4276,2,1,3,NA,NA,NA,CHICAGO,60614,3421,0.8231511254019293,0.06810874013446361,0.05729318912598655,0.03332358959368606,0.03624671148786904,14000,Chicago,0,0,1,0,0,0,AGASSIZ,LINCOLN PARK HS,6.89,155729,TRUE,TRUE,TRUE
3582,205,72,72423,187390,48260,NA,W,5080,72,NA,3,1,5,3,1,3,1,5,1,0,3,1,1,2,2,2,2,7,NA,NA,NA,0,1426,2,1,2,NA,NA,1,CHICAGO,60655,2494,0.8155573376102646,0.11387329591018444,0.00761828388131515,0.05212510024057738,0.02165196471531676,14000,Chicago,0,0,3,1,0,0,CLISSOLD,MORGAN PARK HS,6.908,93103,FALSE,FALSE,TRUE
3583,208,19,19060,468980,81130,NA,T,32452,28,NA,2,1,8,4,1,3,1,5,1,1,2,3,1,1,NA,2,2,6,2,1,1,0,3819,2,1,2,1,NA,1,LEMONT,60439,4560,0.8864035087719299,0.00767543859649122,0.025,0.07324561403508772,0.01535087719298245,NA,NA,0,0,1,0,0,0,COMBINED SCHOOL DISTRICT C.C. NO. 113A,LEMONT TOWNSHIP HIGH SCHOOL  210,7.395,124519,TRUE,TRUE,TRUE
3584,204,18,18035,189330,117840,NA,T,42854,32,NA,1,1,7,4,3,3,1,5,1,0,3,2,1,1,NA,2,2,3,1,1,2,0,2247,2,1,1,NA,NA,NA,ELGIN,60120,9141,0.5479706815446888,0.02198884148342632,0.18553768734274148,0.23367246471939612,0.01684717208182912,NA,NA,0,0,1,0,0,0,SCHOOL DISTRICT 46,SCHOOL DISTRICT 46,9.25,95439,FALSE,TRUE,TRUE
3585,202,31,31080,139760,32810,NA,O,8750,90,NA,1,1,4,2,1,3,1,5,2,0,2,1,0,NA,NA,2,2,4,1,2,2,0,883,2,1,1,3,NA,NA,BERKELEY,60163,5327,0.31124460296602213,0.28177210437394407,0.0321006194856392,0.358550779050122,0.02459170264689318,05404,Berkeley,0,0,1,0,0,0,SCHOOL DISTRICT 87,PROVISO TOWNSHIP HIGH SCHOOL 209,14.535,60857,FALSE,TRUE,TRUE
3586,295,71,71270,208600,16420,NA,W,1314,15,NA,2,1,5,2,1,1,1,5,1,1,3,2,1,2,2,2,2,1,2,2,2,0,1200,2,1,2,NA,NA,NA,CHICAGO,60639,3720,0.2884408602150538,0.02365591397849462,0.03548387096774193,0.6387096774193548,0.02096774193548387,14000,Chicago,0,0,1,0,0,0,BURBANK,STEINMETZ COLLEGE PREP HS,6.884772382397572,58307,FALSE,TRUE,TRUE
3587,206,72,72380,283550,39060,NA,W,3906,67,NA,3,1,7,4,1,3,1,5,2,0,3,2,0,2,2,2,2,3,1,2,2,0,2235,2,1,2,NA,NA,NA,CHICAGO,60638,5341,0.5856581164575922,0.00355738625725519,0.00861261935967047,0.38944017974162143,0.0254633963677214,14000,Chicago,0,0,6,1,0,0,BYRNE,KENNEDY HS,6.934,96326,FALSE,TRUE,TRUE
3588,278,77,77060,696260,144140,NA,W,3168,30,NA,3,6,9,4,4,3,1,5,1,2,3,2,0,2,2,2,2,3,1,1,2,0,2663,2,1,2,NA,NA,1,CHICAGO,60622,5230,0.7491395793499044,0.04799235181644359,0.05277246653919694,0.1208413001912046,0.05850860420650095,14000,Chicago,0,0,9,1,0,0,PRITZKER,CLEMENTE HS,6.89,104167,FALSE,TRUE,TRUE
3589,295,71,71070,259350,15820,NA,W,989,21,NA,2,1,6,3,3,1,1,5,1,0,3,2,0,2,2,2,2,3,2,1,1,0,1096,2,1,2,NA,NA,NA,CHICAGO,60618,7891,0.3307565581041693,0.00329489291598023,0.04802940058294259,0.6155113420352301,0.00481561272335572,14000,Chicago,0,0,1,0,0,0,REILLY,SCHURZ HS,6.915,60745,FALSE,TRUE,TRUE
3590,202,72,72345,47670,31490,NA,W,5727,64,NA,3,1,5,2,3,1,1,5,2,0,3,1,1,2,2,2,2,3,1,2,2,0,935,2,1,1,NA,NA,NA,CHICAGO,60643,2053,0.01461276181198246,0.9654164637116416,0.00925474914758889,0.00194836824159766,0.01753531417437896,14000,Chicago,0,0,1,0,0,0,WHITE,FENGER HS,6.908,58065,FALSE,TRUE,TRUE
3591,211,11,11070,192390,66760,NA,W,6211,65,2,2,1,8,4,1,2,1,5,2,0,3,2,0,2,1,2,2,3,1,2,2,0,2300,2,2,1,NA,NA,NA,BERWYN,60402,8292,0.2575976845151954,0.01193921852387843,0.00410033767486734,0.7130969609261939,0.02653159671972986,05573,Berwyn,0,0,1,0,0,1,SCHOOL DISTRICT  100,BERWYN CICERO STICKNEY HIGH SCHOOL 201,15.456,62167,FALSE,TRUE,TRUE
3592,202,70,70130,83040,31590,NA,W,3510,67,NA,2,1,4,2,1,1,1,5,1,0,1,1,0,2,NA,2,2,7,NA,NA,NA,0,840,2,1,1,3,NA,NA,CHICAGO,60617,5584,0.0164756446991404,0.9618553008595988,0,0.01808739255014326,0.00716332378223495,14000,Chicago,0,0,6,1,0,0,EARHART,BOWEN HS,6.908,50426,FALSE,FALSE,TRUE
3593,211,77,77115,75570,55070,NA,O,4687,114,2,2,1,8,4,4,3,4,2,2,0,3,2,0,2,NA,2,2,3,1,2,2,0,1584,2,2,2,NA,NA,NA,CHICAGO,60623,3625,0.05958620689655172,2.7586206896551725e-4,0,0.9362758620689656,0.00744827586206896,14000,Chicago,0,0,1,0,0,0,ZAPATA,INFINITY HS,6.89,34427,FALSE,TRUE,TRUE
3594,278,74,74012,1747900,330000,NA,W,3000,6,NA,2,2,9,4,1,1,1,5,1,4,3,4,2,2,2,2,2,3,2,2,2,0,3701,2,1,3,NA,NA,NA,CHICAGO,60614,3780,0.8365079365079365,0.0079365079365079309,0.06190476190476191,0.0455026455026455,0.09444444444444444,14000,Chicago,0,0,1,0,0,0,MAYER,LINCOLN PARK HS,6.89,148616,FALSE,TRUE,TRUE
3595,211,72,72092,69830,20800,NA,W,3201,132,2,2,1,5,3,1,3,1,5,2,0,3,2,0,2,2,2,2,7,NA,NA,NA,0,1834,2,2,2,NA,NA,NA,CHICAGO,60621,3430,0.00903790087463556,0.9825072886297376,0.00583090379008746,0.00262390670553935,0,14000,Chicago,0,0,1,0,0,0,MAYS,ROBESON HS,6.89,17295,FALSE,FALSE,TRUE
3596,234,35,35071,216060,58560,NA,W,10186,51,NA,3,1,7,3,3,1,1,5,1,0,3,1,1,NA,NA,2,2,3,3,1,2,0,1266,2,1,4,NA,NA,NA,SCHAUMBURG,60193,4337,0.7719621858427484,0.01544846668203827,0.12681577127046345,0.06456075628314503,0.04242563984320959,68003,Schaumburg,0,0,1,0,0,0,SCHOOL DISTRICT C C 54,PALATINE TOWNSHIP HIGH SCHOOL  211,9.172189655172414,83889,FALSE,TRUE,TRUE
3597,295,18,18011,100570,25840,NA,W,4923,36,NA,1,1,6,3,4,3,1,5,1,1,3,1,1,2,NA,2,2,1,1,1,2,0,1222,2,1,2,NA,NA,NA,ELGIN,60120,6703,0.2980754885871998,0.04356258391764881,0.1087572728628972,0.5376697001342683,0.02133373116514993,23074,Elgin,0,0,1,0,0,0,SCHOOL DISTRICT 46,SCHOOL DISTRICT 46,10.511,62727,FALSE,TRUE,TRUE
3598,206,23,23044,689060,148100,GD,W,8228,105,NA,1,1,8,5,1,3,1,5,1,1,2,1,1,1,2,2,2,3,1,2,2,0,2899,2,1,2,3,NA,1,WINNETKA,60093,5279,0.9143777230536086,0.00303087706004925,0.02292100776662246,0.03371850729304793,0.04110627012691797,82530,Winnetka,0,0,1,0,0,0,SCH DISTRICT 36,NEW TRIER TOWNSHIP HIGH SCHOOL  203,7.997,211042,FALSE,TRUE,TRUE
3599,211,71,71070,316430,54000,NA,W,3375,112,2,2,1,12,6,1,1,2,5,2,0,3,2,1,2,2,2,2,3,1,2,2,0,2700,2,2,2,NA,NA,1,CHICAGO,60647,3817,0.2777050039297878,0.03955986376735656,0.0335341891537857,0.6374115797746922,0.02357872674875556,14000,Chicago,0,0,1,0,0,0,MONROE,KELVYN PARK HS,6.915,61733,FALSE,TRUE,TRUE
3600,278,25,25102,415140,160690,NA,W,13676,49,NA,3,1,9,6,1,1,1,5,1,1,3,3,1,2,2,2,2,3,2,1,1,0,3555,2,1,2,NA,NA,NA,NORTHBROOK,60062,6915,0.7088937093275488,0.00260303687635574,0.24931308749096168,0.02415039768618944,0.03007953723788864,53481,Northbrook,0,0,1,0,0,0,SCHOOL DISTRICT 30,NORTHFIELD TOWNSHIP HIGH SCHOOL  225,7.724,119766,FALSE,TRUE,TRUE
3601,202,70,70111,87940,25000,NA,W,3125,56,NA,2,1,5,3,1,1,1,5,2,0,3,1,0,NA,NA,2,2,3,2,2,2,0,969,2,1,1,NA,NA,NA,CHICAGO,60619,4577,0.00677299541184181,0.9737819532444832,0,0,0.03889010268734979,14000,Chicago,0,0,1,0,0,0,NEIL,HARLAN HS,6.88386464826358,53594,FALSE,TRUE,TRUE
3602,203,37,37101,55910,17710,AV,W,4725,69,NA,3,1,6,3,1,1,1,5,1,1,1,1,1,2,2,2,2,3,1,2,2,0,1109,2,1,5,1,NA,NA,CALUMET CITY,60409,5676,0.13178294573643412,0.6321353065539113,0,0.2225158562367865,0.02713178294573643,10487,Calumet City,0,0,6,1,0,0,SCHOOL DISTRICT 157,THORNTON TWP FRACTIONAL HIGH SCHOOL 215,25.497,39375,FALSE,TRUE,TRUE
3603,278,71,71371,363360,65250,NA,W,5220,26,NA,2,1,5,3,1,3,1,5,1,2,3,2,1,2,NA,2,2,4,2,1,2,0,2656,2,1,2,NA,NA,NA,CHICAGO,60634,5593,0.6851421419631682,0,0.06847845521187199,0.23583050241373144,0.02109780082245664,14000,Chicago,0,0,1,0,0,0,CANTY,STEINMETZ COLLEGE PREP HS,6.894,84569,FALSE,TRUE,TRUE
3604,211,11,11010,244930,53040,NA,W,4080,73,3,2,2,13,8,1,2,2,5,2,0,3,3,0,2,2,2,2,3,2,2,2,0,3538,2,2,2,NA,NA,NA,BERWYN,60402,6796,0.22601530311948204,0.1353737492642731,0.01957033549146556,0.6174220129487934,0.00323719835197174,05573,Berwyn,0,0,1,0,0,0,SCHOOL DISTRICT 98,BERWYN CICERO STICKNEY HIGH SCHOOL 201,14.144,56663,FALSE,TRUE,TRUE
3605,202,72,72422,151540,50050,NA,W,5269,71,NA,2,1,4,2,1,3,1,5,2,0,3,1,0,2,NA,2,2,3,1,2,2,0,816,2,1,1,NA,NA,NA,CHICAGO,60655,4947,0.8651708105922782,0.02243784111582777,0.00828785122296341,0.08752779462300384,0.03315140489185365,14000,Chicago,0,0,1,0,0,0,MOUNT GREENWOOD,MORGAN PARK HS,6.908,118640,FALSE,TRUE,TRUE
3606,203,37,37092,78270,26100,NA,W,5800,73,NA,1,1,6,3,1,3,1,5,2,0,2,1,0,2,2,2,2,3,1,2,2,0,1212,2,1,5,1,NA,NA,SOUTH HOLLAND,60473,5023,0.18793549671511048,0.74318136571769855,0.00179175791359745,0.06310969540115469,0.00676886322914592,70850,South Holland,0,0,1,0,0,0,SCHOOL DISTRICT  151,THORNTON TOWNSHIP HIGH SCHOOL  205,20.024,59213,FALSE,TRUE,TRUE
3607,205,73,73081,407650,155400,NA,W,2775,118,NA,1,1,7,3,1,3,1,5,1,1,3,3,0,2,2,2,2,7,NA,NA,NA,0,1972,2,1,2,1,NA,NA,CHICAGO,60657,2826,0.8308563340410474,0.03078556263269639,0.04033970276008492,0.06546355272469923,0.06510969568294409,14000,Chicago,0,0,1,0,0,0,JAHN,LAKE VIEW HS,6.89,178750,FALSE,FALSE,TRUE
3608,211,71,71090,230900,54370,NA,W,3750,98,2,2,2,12,6,1,1,2,5,2,0,3,2,0,2,NA,2,2,3,1,2,2,0,2686,2,2,2,NA,NA,1,CHICAGO,60630,7859,0.5728464181193537,0.0255757729991093,0.03053823641684693,0.31683420282478686,0.10510243033464818,14000,Chicago,0,0,1,0,0,0,PORTAGE PARK,SCHURZ HS,6.894,76545,FALSE,TRUE,TRUE
3609,203,21,21101,78550,115000,AV,T,23000,74,NA,1,1,8,4,4,3,1,5,2,0,2,1,1,2,2,2,2,4,1,1,2,0,1708,2,1,5,1,NA,1,JUSTICE,60458,6004,0.5654563624250499,0.08810792804796802,0.03264490339773484,0.30063291139240506,0.02631578947368421,38830,Justice,0,0,6,1,0,0,SCHOOL DISTRICT  109,COMMUNITY HIGH SCHOOL  217,12.42,57557,FALSE,TRUE,TRUE
3610,211,77,77151,391700,106870,AV,W,3750,114,2,2,2,13,6,3,1,1,5,1,0,3,3,0,2,2,2,2,3,1,2,2,0,2586,3,2,2,NA,NA,1,CHICAGO,60647,2607,0.6589950134253931,0.06597621787495206,0.04794783275795934,0.19984656693517452,0.05446873801304181,14000,Chicago,0,0,6,1,0,0,LOGANDALE,SCHURZ HS,6.915,91389,FALSE,TRUE,TRUE
3611,208,12,12052,441130,69350,NA,O,16318,25,NA,2,1,11,4,1,1,1,5,1,1,3,4,2,2,2,1,2,8,2,1,1,0,4808,2,1,2,NA,NA,NA,FLOSSMOOR,60422,5669,0.35791144822720056,0.46004586346798376,0.00970188745810548,0.15628858705239018,0.02645969306756041,26571,Flossmoor,0,0,1,0,0,1,SCHOOL DISTRICT 161,HOMEWOOD FLOSSMOOR COMM HIGH SCHOOL  233,18.42,88225,TRUE,TRUE,TRUE
3612,206,23,23141,933610,222000,NA,W,9250,104,NA,3,1,10,6,1,3,2,5,1,2,1,3,1,2,2,2,2,3,1,2,2,0,3830,2,1,2,1,NA,NA,WILMETTE,60091,4426,0.8565295978309987,0.00948938093086308,0.08901943063714415,0.01943063714414821,0.04518752824220515,82075,Wilmette,0,0,1,0,0,0,SCH DISTRICT 39,NEW TRIER TOWNSHIP HIGH SCHOOL  203,7.823,165139,FALSE,TRUE,TRUE
3613,203,72,72223,83510,28120,NA,W,3750,100,NA,2,1,5,2,1,3,1,5,2,0,3,1,0,NA,NA,2,2,2,1,2,2,0,1020,2,1,1,NA,NA,1,CHICAGO,60620,3012,0.02158034528552457,0.9548472775564408,0.00863213811420982,0,0.02755644090305445,14000,Chicago,0,0,6,1,0,0,GRESHAM,HIRSCH HS,6.873317191283292,37628,FALSE,TRUE,TRUE
3614,203,71,71070,277110,60480,NA,W,3780,109,NA,1,1,6,3,1,1,1,5,2,0,1,2,1,2,2,2,2,7,NA,NA,NA,0,1620,2,1,5,1,NA,1,CHICAGO,60641,3919,0.3421791273284001,0.02806838479203878,0.02092370502679254,0.587649910691503,0.03955090584332738,14000,Chicago,0,0,1,0,0,0,SCAMMON,SCHURZ HS,6.901516611295682,47931,FALSE,FALSE,TRUE
3615,295,77,77170,402550,39630,NA,W,871,26,NA,2,1,6,2,2,3,3,5,1,1,3,2,1,2,2,2,2,1,2,1,1,0,1443,2,1,3,NA,NA,NA,CHICAGO,60647,3136,0.7216198979591837,0.0315688775510204,0.04496173469387755,0.1677295918367347,0.06505102040816327,14000,Chicago,0,0,6,1,0,0,PULASKI,CLEMENTE HS,6.915,133438,FALSE,TRUE,TRUE
3616,203,39,39080,91290,47160,NA,W,7860,73,NA,3,1,7,3,2,3,1,5,1,1,2,1,0,2,2,2,2,3,1,2,2,0,1630,2,1,5,1,NA,NA,OAK LAWN,60453,4607,0.5971347948773605,0.08291729976123291,0.03190796613848491,0.284566963316692,0.00347297590622965,54820,Oak Lawn,0,0,1,0,0,0,SCHOOL DISTRICT  123,COMMUNITY HIGH SCHOOL  218,13.148,55662,FALSE,TRUE,TRUE
3617,295,77,77141,295400,58750,NA,W,2500,3,NA,3,2,11,5,1,3,1,5,1,0,3,2,2,2,2,2,2,3,1,2,2,0,3092,2,1,3,NA,NA,NA,CHICAGO,60608,1495,0.18929765886287625,0,0.00468227424749163,0.8060200668896321,0,14000,Chicago,0,0,1,0,0,0,JUNGMAN,JUAREZ HS,6.89,46875,FALSE,TRUE,TRUE
3618,206,71,71074,610870,82940,NA,W,5184,112,NA,1,1,8,4,1,3,1,5,2,0,1,2,0,2,2,2,2,1,1,2,2,0,2464,2,1,2,3,NA,NA,CHICAGO,60641,2043,0.6328928046989721,0.06754772393538913,0.08418991678903573,0.15907978463044542,0.10866372980910426,14000,Chicago,0,0,1,0,0,0,SCAMMON,SCHURZ HS,6.917,116563,FALSE,TRUE,TRUE
3619,207,35,35090,205900,55180,AV,W,7358,47,NA,1,1,5,3,3,3,1,5,2,0,3,1,1,2,NA,2,2,3,1,1,1,0,1569,2,1,2,NA,NA,NA,ELK GROVE VILLAGE,60007,6919,0.7236594883653708,0.02630437924555571,0.15088885677120972,0.05969070674953028,0.07688972394854748,23256,Elk Grove Village,0,0,1,0,0,0,SCHOOL DISTRICT C C 54,PALATINE TOWNSHIP HIGH SCHOOL  211,9.575,97969,FALSE,TRUE,TRUE
3620,295,28,28014,248900,77090,NA,T,5507,30,NA,3,4,6,2,1,3,1,5,1,1,1,2,0,1,NA,1,2,3,2,1,2,0,1521,2,1,2,3,NA,NA,ORLAND PARK,60462,5109,0.830886670581327,0.04952045410060677,0.08064200430612645,0.02446662752006263,0.02896848698375416,56640,Orland Park,0,0,1,0,0,0,SCHOOL DISTRICT  135,CONSOLIDATED HIGH SCHOOL  230,9.413,104861,FALSE,TRUE,TRUE
